,ID_REF,PROBE_ID,IDENTIFIER
47716,238467_at,47716,DYNLL2
47717,238468_at,47717,TNRC6B
47718,238469_at,47718,OGFRL1
47719,238470_at,47719,SYS1
47720,238471_at,47720,AI684833
47721,238472_at,47721,FBXO9
47722,238473_at,47722,KMT2E-AS1
47723,238474_at,47723,NUP43
47724,238475_at,47724,ALG10B
47725,238476_at,47725,CREBRF
47726,238477_at,47726,KIF1C
47727,238478_at,47727,BNC2
47728,238479_at,47728,DCUN1D5
47729,238480_at,47729,TTC39C
47730,238481_at,47730,MGP
47731,238482_at,47731,KLF7
47732,238483_at,47732,SSBP2
47733,238484_s_at,47733,SSBP2
47734,238485_at,47734,IQCH-AS1
47735,238486_at,47735,FRS2
47736,238487_at,47736,GNL1
47737,238488_at,47737,LRRC70
47738,238489_at,47738,PRKAA2
47739,238490_at,47739,KIAA2026
47740,238491_at,47740,TAF1A-AS1
47741,238492_at,47741,BF941414
47742,238493_at,47742,ZNF506
47743,238494_at,47743,TRAF3IP1
47744,238495_at,47744,LRRC57
47745,238496_at,47745,WHSC1L1
47746,238497_at,47746,TMEM136
47747,238498_at,47747,AA583038
47748,238499_at,47748,SLC45A3
47749,238500_at,47749,EMP2
47750,238501_at,47750,238501_at
47751,238502_at,47751,BE886165
47752,238503_at,47752,CNIH3
47753,238504_at,47753,SDHAF4
47754,238505_at,47754,ADPRH
47755,238506_at,47755,LRRC58
47756,238507_at,47756,238507_at
47757,238508_at,47757,DBF4B
47758,238509_at,47758,CUL1
47759,238510_at,47759,ZNF720
47760,238511_at,47760,UBL7-AS1
47761,238512_at,47761,WNT2B
47762,238513_at,47762,PRRG4
47763,238514_at,47763,TMEM25
47764,238515_at,47764,NUDT16
47765,238516_at,47765,BMPR2
47766,238517_at,47766,KLF7
47767,238518_x_at,47767,GLYCTK
47768,238519_at,47768,DDI2
47769,238520_at,47769,TRERF1
47770,238521_at,47770,FGF12
47771,238522_at,47771,PPP3CB-AS1
47772,238523_at,47772,KLHL36
47773,238524_at,47773,DENND2D
47774,238525_at,47774,DDX56
47775,238526_at,47775,RAB3IP
47776,238527_at,47776,CLUHP3
47777,238528_at,47777,UBR1
47778,238529_at,47778,AA573088
47779,238530_at,47779,NNT
47780,238531_x_at,47780,238531_x_at
47781,238532_at,47781,DPF3
47782,238533_at,47782,EPHA7
47783,238534_at,47783,LRRFIP1
47784,238535_at,47784,CEP152
47785,238536_at,47785,LOC286272
47786,238537_at,47786,CA8
47787,238538_at,47787,ANKRD11
47788,238539_at,47788,HPS3
47789,238540_at,47789,LOC101928623
47790,238541_at,47790,C21orf58
47791,238542_at,47791,ULBP2
47792,238543_x_at,47792,MDGA1
47793,238544_at,47793,AA618295
47794,238545_at,47794,BRD7
47795,238546_at,47795,SLC8A1
47796,238547_at,47796,HEXIM2
47797,238548_at,47797,AW863675
47798,238549_at,47798,CBFA2T2
47799,238550_at,47799,RUFY2
47800,238551_at,47800,FUT11
47801,238552_at,47801,BF028392
47802,238553_at,47802,AGAP9
47803,238554_at,47803,CYB5B
47804,238555_at,47804,238555_at
47805,238556_at,47805,CAMK2G
47806,238557_at,47806,CHKB-AS1
47807,238558_at,47807,AI445833
47808,238559_at,47808,AI269471
47809,238560_at,47809,CALCOCO2
47810,238561_s_at,47810,UTP23
47811,238562_at,47811,UTP23
47812,238563_at,47812,AV762916
47813,238564_at,47813,FAM171B
47814,238565_at,47814,BE348291
47815,238566_at,47815,ZNF334
47816,238567_at,47816,SGPP2
47817,238568_s_at,47817,NPC1
47818,238569_at,47818,GABBR1
47819,238570_at,47819,238570_at
47820,238571_at,47820,HOXA13
47821,238572_at,47821,STK16
47822,238573_at,47822,OTUD7B
47823,238574_at,47823,SLC25A51
47824,238575_at,47824,OSBPL6
47825,238576_at,47825,MOCOS
47826,238577_s_at,47826,TSHZ2
47827,238578_at,47827,TMEM182
47828,238579_at,47828,C9orf85
47829,238580_at,47829,AW963544
47830,238581_at,47830,GBP5
47831,238582_at,47831,C21orf2
47832,238583_at,47832,MSRB3
47833,238584_at,47833,IQCA1
47834,238585_at,47834,GTDC1
47835,238586_at,47835,238586_at
47836,238587_at,47836,UBASH3B
47837,238588_at,47837,238588_at
47838,238589_s_at,47838,AW601184
47839,238590_x_at,47839,TMEM107
47840,238591_at,47840,AW074773
47841,238592_at,47841,BE840636
47842,238593_at,47842,C11orf80
47843,238594_x_at,47843,LOC101927562
47844,238595_at,47844,AV702101
47845,238596_at,47845,FRA10AC1
47846,238597_at,47846,ANKRD13C
47847,238598_s_at,47847,BE962709
47848,238599_at,47848,IRAK1BP1
47849,238600_at,47849,JAKMIP1
47850,238601_at,47850,PHKB
47851,238602_at,47851,DIS3L2
47852,238603_at,47852,MIR9-3HG
47853,238604_at,47853,AA768884
47854,238605_at,47854,NOL4
47855,238606_at,47855,ZNF747
47856,238607_at,47856,ZNF296
47857,238608_at,47857,AI174988
47858,238609_at,47858,FAM200A
47859,238610_s_at,47859,AI906424
47860,238611_at,47860,AI906424
47861,238612_at,47861,BRD4
47862,238613_at,47862,ZAK
47863,238614_x_at,47863,ZNF430
47864,238615_at,47864,ERLIN2
47865,238616_at,47865,QDPR
47866,238617_at,47866,KIF26B
47867,238618_at,47867,NF2
47868,238619_at,47868,AA417078
47869,238620_at,47869,AA678564
47870,238621_at,47870,FMN1
47871,238622_at,47871,RAP2B
47872,238623_at,47872,AI633559
47873,238624_at,47873,LOC102724517
47874,238625_at,47874,C1orf168
47875,238626_at,47875,ANKS6
47876,238627_at,47876,TRAPPC2L
47877,238628_s_at,47877,TRAPPC2L
47878,238629_x_at,47878,238629_x_at
47879,238630_at,47879,OPA3
47880,238631_at,47880,238631_at
47881,238632_at,47881,238632_at
47882,238633_at,47882,EPC1
47883,238634_x_at,47883,AI924246
47884,238635_at,47884,TMEM267
47885,238636_at,47885,CACNA1C
47886,238637_at,47886,NUP37
47887,238638_at,47887,SLC37A2
47888,238639_x_at,47888,LOC102724312
47889,238640_at,47889,SMIM12
47890,238641_at,47890,TMEM51-AS1
47891,238642_at,47891,ANKRD13D
47892,238643_at,47892,BE465173
47893,238644_at,47893,MYSM1
47894,238645_at,47894,AW361623
47895,238646_at,47895,238646_at
47896,238647_at,47896,C14orf28
47897,238648_at,47897,238648_at
47898,238649_at,47898,PITPNC1
47899,238650_x_at,47899,WDR89
47900,238651_at,47900,BF512491
47901,238652_at,47901,AW419203
47902,238653_at,47902,LRIG2
47903,238654_at,47903,VSIG10L
47904,238655_at,47904,ACAD10
47905,238656_at,47905,RAD50
47906,238657_at,47906,UBXN10
47907,238658_at,47907,AA832474
47908,238659_at,47908,KIAA0141
47909,238660_at,47909,WDFY3
47910,238661_at,47910,MIR124-2HG
47911,238662_at,47911,DPH6
47912,238663_x_at,47912,GRIA4
47913,238664_s_at,47913,MGC12916
47914,238665_at,47914,ZNF865
47915,238666_at,47915,BF438300
47916,238667_at,47916,AI381472
47917,238668_at,47917,NCKAP1L
47918,238669_at,47918,PTGS1
47919,238670_at,47919,RAD18
47920,238671_at,47920,EPHA4
47921,238672_at,47921,AW953952
47922,238673_at,47922,SAMD12
47923,238674_at,47923,AA491286
47924,238675_x_at,47924,BTF3L4
47925,238676_at,47925,BE856007
47926,238677_at,47926,WDR36
47927,238678_at,47927,LINC01000
47928,238679_at,47928,MESDC2
47929,238680_at,47929,METTL12
47930,238681_at,47930,GDPD1
47931,238682_at,47931,CCDC96
47932,238683_at,47932,ZNF524
47933,238684_at,47933,SETDB2
47934,238685_at,47934,STXBP5-AS1
47935,238686_at,47935,FBXO3
47936,238687_x_at,47936,ZNF770
47937,238688_at,47937,TPM1
47938,238689_at,47938,ADGRF1
47939,238690_at,47939,238690_at
47940,238691_at,47940,SCARNA13
47941,238692_at,47941,BTBD11
47942,238693_at,47942,PHC3
47943,238694_at,47943,DGKE
47944,238695_s_at,47944,RAB39B
47945,238696_at,47945,AW770087
47946,238697_at,47946,SMIM10L2A
47947,238698_at,47947,CASK
47948,238699_s_at,47948,CASK
47949,238700_at,47949,PIAS2
47950,238701_x_at,47950,COLCA1
47951,238702_at,47951,SPTSSB
47952,238703_at,47952,FAM207A
47953,238704_at,47953,BF245243
47954,238705_at,47954,AV701392
47955,238706_at,47955,PAPD4
47956,238707_at,47956,AW958449
47957,238708_at,47957,ZNF582-AS1
47958,238709_at,47958,ELP2
47959,238710_at,47959,TMEM86A
47960,238711_s_at,47960,ZNF148
47961,238712_at,47961,BF801735
47962,238713_at,47962,238713_at
47963,238714_at,47963,AA504249
47964,238715_at,47964,LOC646014
47965,238716_at,47965,LOC100506990
47966,238717_at,47966,BE295812
47967,238718_at,47967,BF382322
47968,238719_at,47968,PPP2CA
47969,238720_at,47969,LOC101927057
47970,238721_at,47970,MDH1B
47971,238722_x_at,47971,NAPEPLD
47972,238723_at,47972,ATXN3
47973,238724_at,47973,R63824
47974,238725_at,47974,IRF1
47975,238726_at,47975,AW576443
47976,238727_at,47976,LOC440934
47977,238728_at,47977,MRPS23
47978,238729_x_at,47978,SAV1
47979,238730_at,47979,ARHGEF11
47980,238731_at,47980,SETDB2
47981,238732_at,47981,COL24A1
47982,238733_at,47982,MDM2
47983,238734_at,47983,BF528429
47984,238735_at,47984,AW979276
47985,238736_at,47985,REV3L
47986,238737_at,47986,TCEANC2
47987,238738_at,47987,AW361702
47988,238739_at,47988,IPMK
47989,238740_at,47989,PTGES3L
47990,238741_at,47990,FAM83A
47991,238742_x_at,47991,LOC102724362
47992,238743_at,47992,BG251692
47993,238744_at,47993,DPH6
47994,238745_at,47994,AA114990
47995,238746_at,47995,PXMP4
47996,238747_at,47996,CACNA1E
47997,238748_at,47997,RAD18
47998,238749_at,47998,BF511654
47999,238750_at,47999,CCL28
48000,238751_at,48000,AI343000
48001,238752_at,48001,GPLD1
48002,238753_at,48002,NCS1
48003,238754_at,48003,PTCH1
48004,238755_at,48004,RASSF10
48005,238756_at,48005,GAS2L3
48006,238757_at,48006,DBF4B
48007,238758_at,48007,AA749253
48008,238759_at,48008,CCDC88A
48009,238760_at,48009,YARS
48010,238761_at,48010,ELK4
48011,238762_at,48011,MTHFD2L
48012,238763_at,48012,RBM20
48013,238764_at,48013,CSAD
48014,238765_at,48014,ATP6V1G1
48015,238766_at,48015,LOC100996592
48016,238767_at,48016,AA482478
48017,238768_at,48017,C2orf68
48018,238769_at,48018,AW450572
48019,238770_at,48019,KIAA1456
48020,238771_at,48020,AW134523
48021,238772_at,48021,ZNF207
48022,238773_at,48022,METTL15
48023,238774_at,48023,AW960454
48024,238775_at,48024,ITFG1
48025,238776_x_at,48025,OBSL1
48026,238777_x_at,48026,ATMIN
48027,238778_at,48027,MPP7
48028,238779_at,48028,DCP2
48029,238780_s_at,48029,KCNJ5
48030,238781_at,48030,SREK1
48031,238782_at,48031,WDR13
48032,238783_at,48032,TMEM161B
48033,238784_at,48033,DPY19L2
48034,238785_at,48034,AI632091
48035,238786_at,48035,ANK3
48036,238787_at,48036,DENND1B
48037,238788_at,48037,PHBP19
48038,238789_at,48038,KANK1
48039,238790_at,48039,LOC374443
48040,238791_at,48040,ZNF100
48041,238792_at,48041,PCNX1
48042,238793_at,48042,TIGD7
48043,238794_at,48043,SFR1
48044,238795_at,48044,FAM208B
48045,238796_at,48045,AI524996
48046,238797_at,48046,TRIM11
48047,238798_at,48047,TAPT1
48048,238799_at,48048,ATP5S
48049,238800_s_at,48049,ZCCHC6
48050,238801_at,48050,RBM33
48051,238802_at,48051,TYSND1
48052,238803_at,48052,HECTD2
48053,238804_at,48053,AI433468
48054,238805_at,48054,HSPB2-C11orf52
48055,238806_at,48055,AA456945
48056,238807_at,48056,GAPDHP62
48057,238808_at,48057,HOXA13
48058,238809_at,48058,C5orf51
48059,238810_at,48059,RFX3
48060,238811_at,48060,ATP11B
48061,238812_at,48061,238812_at
48062,238813_at,48062,APEX2
48063,238814_at,48063,SLC35C2
48064,238815_at,48064,LRRTM1
48065,238816_at,48065,PSEN1
48066,238817_at,48066,RIMBP2
48067,238818_at,48067,KIAA1429
48068,238819_at,48068,ZNF347
48069,238820_at,48069,TMEM229B
48070,238821_at,48070,CSTF2
48071,238822_at,48071,AI743753
48072,238823_at,48072,FMNL3
48073,238824_at,48073,RPS29
48074,238825_at,48074,ACRC
48075,238826_x_at,48075,WDR12
48076,238827_at,48076,SH3RF2
48077,238828_at,48077,MFSD4B
48078,238829_at,48078,AI540253
48079,238830_at,48079,SOS2
48080,238831_at,48080,TMEM33
48081,238832_at,48081,KLHL34
48082,238833_at,48082,AW139053
48083,238834_at,48083,MYLK3
48084,238835_at,48084,AVPR1A
48085,238836_at,48085,238836_at
48086,238837_at,48086,PHF8
48087,238838_at,48087,TCERG1
48088,238839_at,48088,OTX1
48089,238840_at,48089,LRRFIP1
48090,238841_at,48090,PTPDC1
48091,238842_at,48091,C10orf12
48092,238843_at,48092,NPHP1
48093,238844_s_at,48093,NPHP1
48094,238845_at,48094,SLC30A4
48095,238846_at,48095,TNFRSF11A
48096,238847_at,48096,HOXD10
48097,238848_at,48097,OTUD4
48098,238849_at,48098,ACY1
48099,238850_at,48099,LINC00461
48100,238851_at,48100,ANKRD13A
48101,238852_at,48101,PRRX1
48102,238853_at,48102,RAB3IP
48103,238854_at,48103,NRAV
48104,238855_at,48104,AHNAK
48105,238856_s_at,48105,PANK2
48106,238857_at,48106,ATE1
48107,238858_at,48107,TIFA
48108,238859_at,48108,FAM149B1
48109,238860_at,48109,OARD1
48110,238861_at,48110,SSBP2
48111,238862_at,48111,MFSD4A
48112,238863_x_at,48112,COG8
48113,238864_at,48113,VWA3A
48114,238865_at,48114,PABPC4L
48115,238866_at,48115,C19orf68
48116,238867_at,48116,TMEM182
48117,238868_at,48117,UACA
48118,238869_at,48118,AA913703
48119,238870_at,48119,KCNK9
48120,238871_at,48120,AFDN
48121,238872_at,48121,LOC100128239
48122,238873_at,48122,NPC1
48123,238874_at,48123,LOC100506860
48124,238875_at,48124,BE644953
48125,238876_at,48125,238876_at
48126,238877_at,48126,EYA4
48127,238878_at,48127,ARX
48128,238879_at,48128,DCUN1D1
48129,238880_at,48129,GTF3A
48130,238881_at,48130,AW450549
48131,238882_at,48131,238882_at
48132,238883_at,48132,AW975051
48133,238884_at,48133,AW195351
48134,238885_at,48134,KIAA1549
48135,238886_at,48135,TMED10
48136,238887_at,48136,PARTICL
48137,238888_at,48137,T79183
48138,238889_at,48138,AGBL5
48139,238890_at,48139,BRWD1
48140,238891_at,48140,AI028157
48141,238892_at,48141,AA703159
48142,238893_at,48142,LINC00936
48143,238894_at,48143,238894_at
48144,238895_at,48144,AW080025
48145,238896_at,48145,ST3GAL2
48146,238897_at,48146,LRRC28
48147,238898_at,48147,FOXP4-AS1
48148,238899_at,48148,AW977708
48149,238900_at,48149,LOC100996809
48150,238901_at,48150,LINC01133
48151,238902_at,48151,238902_at
48152,238903_at,48152,UBXN2B
48153,238904_at,48153,NOVA2
48154,238905_at,48154,RHOJ
48155,238906_s_at,48155,RHOJ
48156,238907_at,48156,ZNF780A
48157,238908_at,48157,BG392414
48158,238909_at,48158,S100A10
48159,238910_at,48159,CLUHP3
48160,238911_at,48160,STARD10
48161,238912_x_at,48161,C9orf85
48162,238913_at,48162,238913_at
48163,238914_at,48163,DCC
48164,238915_at,48164,SMIM10L1
48165,238916_at,48165,LINC00938
48166,238917_s_at,48166,DENND5B
48167,238918_at,48167,238918_at
48168,238919_at,48168,PCDH9
48169,238920_at,48169,BE222450
48170,238921_at,48170,LOC644794
48171,238922_at,48171,AW135765
48172,238923_at,48172,SPOP
48173,238924_at,48173,BMS1P5
48174,238925_at,48174,SNTB2
48175,238926_at,48175,TCONS_00029157
48176,238927_at,48176,AA922236
48177,238928_at,48177,BF194770
48178,238929_at,48178,SRSF8
48179,238930_at,48179,PPM1N
48180,238931_at,48180,LOC284009
48181,238932_at,48181,TSC22D2
48182,238933_at,48182,IRS1
48183,238934_at,48183,BF342356
48184,238935_at,48184,RPS27L
48185,238936_at,48185,TMEM178B
48186,238937_at,48186,ZNF420
48187,238938_at,48187,AI674059
48188,238939_at,48188,ADD1
48189,238940_at,48189,KLF12
48190,238941_at,48190,TRIM50
48191,238942_at,48191,AI248760
48192,238943_at,48192,FIBCD1
48193,238944_at,48193,LOC100505715
48194,238945_at,48194,ACER3
48195,238946_at,48195,AW469495
48196,238947_at,48196,238947_at
48197,238948_at,48197,TM9SF1
48198,238949_at,48198,RNF145
48199,238950_at,48199,TNFRSF9
48200,238951_at,48200,BF843343
48201,238952_x_at,48201,ZNF829
48202,238953_at,48202,SP2-AS1
48203,238954_at,48203,AW851069
48204,238955_at,48204,RFTN2
48205,238956_at,48205,EFNA2
48206,238957_at,48206,PDXDC1
48207,238958_at,48207,UBE2E1
48208,238959_at,48208,LARP4
48209,238960_s_at,48209,LARP4
48210,238961_s_at,48210,FNDC3A
48211,238962_at,48211,ZNF681
48212,238963_at,48212,RBM18
48213,238964_at,48213,FIGN
48214,238965_at,48214,C21orf2
48215,238966_at,48215,CELF4
48216,238967_at,48216,238967_at
48217,238968_at,48217,AA948608
48218,238969_at,48218,PQLC2L
48219,238970_at,48219,BF509781
48220,238971_at,48220,AW295246
48221,238972_at,48221,BF906891
48222,238973_s_at,48222,AI458419
48223,238974_at,48223,C2orf69
48224,238975_at,48224,MMAB
48225,238976_at,48225,AW971863
48226,238977_at,48226,MCM6
48227,238978_at,48227,238978_at
48228,238979_at,48228,LOC101927278
48229,238980_x_at,48229,TEPSIN
48230,238981_at,48230,TMEM223
48231,238982_at,48231,DENR
48232,238983_at,48232,NSUN7
48233,238984_at,48233,REG4
48234,238985_at,48234,CSRNP3
48235,238986_at,48235,LINC-PINT
48236,238987_at,48236,B4GALT1
48237,238988_at,48237,AI863675
48238,238989_at,48238,C1GALT1C1
48239,238990_x_at,48239,TRIM61
48240,238991_at,48240,ASB1
48241,238992_at,48241,POLI
48242,238993_at,48242,MATR3
48243,238994_at,48243,OTUD7B
48244,238995_at,48244,SULT1A1
48245,238996_x_at,48245,ALDOA
48246,238997_at,48246,PSORS1C3
48247,238998_x_at,48247,OTUD1
48248,238999_at,48248,AI610347
48249,239000_at,48249,BRD4
48250,239001_at,48250,MGST1
48251,239002_at,48251,ASPM
48252,239003_at,48252,AI028478
48253,239004_at,48253,SQSTM1
48254,239005_at,48254,AW675572
48255,239006_at,48255,SLC26A7
48256,239007_at,48256,ZNF616
48257,239008_at,48257,AW606588
48258,239009_at,48258,KIAA0754
48259,239010_at,48259,DUXAP10
48260,239011_at,48260,LOC102724965
48261,239012_at,48261,RNF144B
48262,239013_at,48262,SEC22C
48263,239014_at,48263,CCAR1
48264,239015_at,48264,THAP7-AS1
48265,239016_at,48265,AI525856
48266,239017_at,48266,T79422
48267,239018_at,48267,DNAJC30
48268,239019_at,48268,KLF12
48269,239020_at,48269,FUT10
48270,239021_at,48270,TLR6
48271,239022_at,48271,AW090199
48272,239023_at,48272,AI275994
48273,239024_at,48273,ZNF148
48274,239025_at,48274,239025_at
48275,239026_x_at,48275,AGAP3
48276,239027_at,48276,DOCK8
48277,239028_at,48277,LYPD6
48278,239029_at,48278,TMCC1
48279,239030_at,48279,BF439137
48280,239031_at,48280,SSTR2
48281,239032_at,48281,BF513944
48282,239033_at,48282,AI640482
48283,239034_at,48283,LINC01560
48284,239035_at,48284,MTHFR
48285,239036_at,48285,AGO1
48286,239037_at,48286,GNAS
48287,239038_at,48287,C1orf52
48288,239039_at,48288,AI859031
48289,239040_at,48289,HNRNPD
48290,239041_at,48290,HIST1H2AK
48291,239042_at,48291,TSR1
48292,239043_at,48292,ZNF404
48293,239044_at,48293,ITFG1
48294,239045_at,48294,AW194689
48295,239046_at,48295,AA322245
48296,239047_at,48296,FAM122C
48297,239048_at,48297,BG427399
48298,239049_at,48298,CRIPT
48299,239050_s_at,48299,CRIPT
48300,239051_at,48300,FAM21EP
48301,239052_at,48301,AW968636
48302,239053_at,48302,CIAO1
48303,239054_at,48303,SFMBT1
48304,239055_at,48304,FLJ43663
48305,239056_at,48305,SEC22C
48306,239057_at,48306,LMOD2
48307,239058_at,48307,FOXC2
48308,239059_at,48308,DNAH1
48309,239060_at,48309,AI222295
48310,239061_at,48310,TPRXL
48311,239062_at,48311,TNRC6C-AS1
48312,239063_at,48312,239063_at
48313,239064_at,48313,AA215738
48314,239065_at,48314,DNAJC22
48315,239066_at,48315,AW364675
48316,239067_s_at,48316,PANX2
48317,239068_at,48317,GNL1
48318,239069_s_at,48318,BF691045
48319,239070_at,48319,AI434790
48320,239071_at,48320,RBBP4
48321,239072_at,48321,EMB
48322,239073_at,48322,ANKFY1
48323,239074_at,48323,GRAPL
48324,239075_at,48324,BE742357
48325,239076_at,48325,239076_at
48326,239077_at,48326,CSGALNACT2
48327,239078_at,48327,BROX
48328,239079_at,48328,ADAM7
48329,239080_at,48329,N22776
48330,239081_at,48330,AA876371
48331,239082_at,48331,FZD3
48332,239083_at,48332,ZNF786
48333,239084_at,48333,SNAP29
48334,239085_at,48334,JDP2
48335,239086_at,48335,IDNK
48336,239087_at,48336,ANKS4B
48337,239088_at,48337,AI142078
48338,239089_at,48338,H59221
48339,239090_at,48339,FAM161A
48340,239091_at,48340,239091_at
48341,239092_at,48341,ITGA8
48342,239093_at,48342,HOGA1
48343,239094_at,48343,LOC730961
48344,239095_at,48344,GRIN2B
48345,239096_at,48345,AV738585
48346,239097_at,48346,FRRS1L
48347,239098_at,48347,KCNRG
48348,239099_at,48348,GCOM1
48349,239100_x_at,48349,PCNX1
48350,239101_at,48350,ITCH
48351,239102_s_at,48351,AW293296
48352,239103_at,48352,AW292424
48353,239104_at,48353,LOC439933
48354,239105_at,48354,AI681581
48355,239106_at,48355,CA5BP1
48356,239107_at,48356,LOC145783
48357,239108_at,48357,FAR2
48358,239109_at,48358,W79643
48359,239110_s_at,48359,W79643
48360,239111_at,48360,PRDM8
48361,239112_at,48361,AI143593
48362,239113_at,48362,LOC100507468
48363,239114_at,48363,BE048824
48364,239115_at,48364,TMED3
48365,239116_at,48365,ANKRD10
48366,239117_at,48366,AF150420
48367,239118_at,48367,KCNA2
48368,239119_at,48368,DNAJC3-AS1
48369,239120_at,48369,TMEM51-AS1
48370,239121_at,48370,239121_at
48371,239122_at,48371,AI638155
48372,239123_at,48372,TSC22D1
48373,239124_at,48373,AA002064
48374,239125_at,48374,SLC25A5-AS1
48375,239126_at,48375,CIRBP-AS1
48376,239127_at,48376,LOC100288860
48377,239128_at,48377,TMEM221
48378,239129_at,48378,AA521218
48379,239130_at,48379,MIR3671
48380,239131_at,48380,AI304862
48381,239132_at,48381,NOS1
48382,239133_at,48382,CTDSPL2
48383,239134_at,48383,239134_at
